feature,importance
component_66__radius__sd__min,0.0
component_66__radius__sd__max,0.0
component_66__radius__sd__count,0.0
component_66__radius__median__mean,0.0
component_66__radius__median__std,0.0
component_66__radius__median__min,0.0
component_66__radius__median__max,0.0
component_66__radius__q3__mean,0.0
component_66__radius__min__mean,0.0
component_66__radius__min__std,0.0
component_66__radius__min__min,0.0
component_66__radius__min__max,0.0
component_66__radius__q1__mean,0.0
component_66__radius__q1__std,0.0
component_66__radius__q1__max,0.0
component_66__radius__q1__count,0.0
component_66__radius__median__count,0.0
component_68__length__min,0.0
component_68__length__max,0.0
component_68__length__count,0.0
component_68__tortuosity__mean,0.0
component_68__tortuosity__std,0.0
component_68__tortuosity__min,0.0
component_68__tortuosity__max,0.0
component_67__radius__max__mean,0.0
component_68__volume__mean,0.0
component_68__volume__std,0.0
component_68__volume__min,0.0
component_68__volume__max,0.0
component_68__volume__count,0.0
component_68__curvature__mean__mean,0.0
component_68__curvature__mean__std,0.0
component_68__curvature__mean__min,0.0
component_68__tortuosity__count,0.0
component_68__radius__min__count,0.0
component_68__radius__q1__mean,0.0
component_68__radius__q1__std,0.0
component_68__radius__q1__min,0.0
component_68__radius__q1__max,0.0
component_68__radius__q1__count,0.0
component_68__radius__q3__mean,0.0
component_68__radius__q3__std,0.0
component_68__length__std,0.0
component_68__radius__q3__max,0.0
component_68__radius__q3__count,0.0
component_68__radius__max__mean,0.0
component_68__radius__max__std,0.0
component_68__radius__max__min,0.0
component_68__radius__max__max,0.0
component_68__radius__max__count,0.0
component_68__length__mean,0.0
component_68__radius__q3__min,0.0
component_68__curvature__q1__max,0.0
component_68__curvature__q1__count,0.0
component_68__curvature__q3__mean,0.0
component_68__curvature__q3__std,0.0
component_68__curvature__q3__min,0.0
component_68__curvature__q3__max,0.0
component_68__curvature__q3__count,0.0
component_68__curvature__mean__max,0.0
component_68__curvature__max__std,0.0
component_68__curvature__max__min,0.0
component_68__curvature__max__max,0.0
component_68__curvature__max__count,0.0
component_69__radius__mean__mean,0.0
component_69__radius__mean__std,0.0
component_69__radius__mean__min,0.0
component_69__radius__mean__max,0.0
component_68__curvature__max__mean,0.0
component_68__curvature__mean__count,0.0
component_68__curvature__sd__mean,0.0
component_68__curvature__sd__std,0.0
component_68__curvature__sd__min,0.0
component_68__curvature__sd__count,0.0
component_68__curvature__median__mean,0.0
component_68__curvature__median__std,0.0
component_68__curvature__median__min,0.0
component_68__curvature__q1__min,0.0
component_68__curvature__median__count,0.0
component_68__curvature__min__mean,0.0
component_68__curvature__min__std,0.0
component_68__curvature__min__min,0.0
component_68__curvature__min__max,0.0
component_68__curvature__min__count,0.0
component_68__curvature__q1__mean,0.0
component_68__curvature__q1__std,0.0
component_68__curvature__median__max,0.0
component_67__curvature__mean__mean,0.0
component_67__curvature__mean__std,0.0
component_67__curvature__mean__min,0.0
component_67__curvature__mean__max,0.0
component_67__curvature__mean__count,0.0
component_67__curvature__sd__mean,0.0
component_67__curvature__sd__std,0.0
component_68__radius__min__max,0.0
component_67__curvature__sd__max,0.0
component_67__curvature__sd__count,0.0
component_67__curvature__median__mean,0.0
component_67__curvature__median__std,0.0
component_67__curvature__median__min,0.0
component_67__curvature__median__max,0.0
component_67__curvature__median__count,0.0
component_67__curvature__min__std,0.0
component_67__curvature__sd__min,0.0
component_67__radius__max__std,0.0
component_67__radius__max__min,0.0
component_67__radius__max__max,0.0
component_67__radius__max__count,0.0
component_67__length__mean,0.0
component_67__length__min,0.0
component_67__length__max,0.0
component_67__length__count,0.0
component_67__volume__count,0.0
component_67__tortuosity__std,0.0
component_67__tortuosity__min,0.0
component_67__tortuosity__max,0.0
component_67__tortuosity__count,0.0
component_67__volume__mean,0.0
component_67__volume__std,0.0
component_67__volume__min,0.0
component_67__volume__max,0.0
component_67__tortuosity__mean,0.0
component_68__radius__mean__min,0.0
component_68__radius__mean__max,0.0
component_68__radius__mean__count,0.0
component_68__radius__sd__mean,0.0
component_68__radius__sd__std,0.0
component_68__radius__sd__min,0.0
component_68__radius__sd__max,0.0
component_67__curvature__min__min,0.0
component_68__radius__median__mean,0.0
component_68__radius__median__std,0.0
component_68__radius__median__min,0.0
component_68__radius__median__max,0.0
component_68__radius__median__count,0.0
component_68__radius__min__mean,0.0
component_68__radius__min__std,0.0
component_68__radius__min__min,0.0
component_68__radius__sd__count,0.0
component_67__curvature__min__max,0.0
component_67__curvature__min__count,0.0
component_67__curvature__q1__mean,0.0
component_67__curvature__q1__std,0.0
component_67__curvature__q1__min,0.0
component_67__curvature__q1__max,0.0
component_67__curvature__q3__mean,0.0
component_67__curvature__q3__std,0.0
component_68__radius__mean__std,0.0
component_67__curvature__q3__max,0.0
component_67__curvature__q3__count,0.0
component_67__curvature__max__mean,0.0
component_67__curvature__max__std,0.0
component_67__curvature__max__min,0.0
component_67__curvature__max__max,0.0
component_67__curvature__max__count,0.0
component_68__radius__mean__mean,0.0
component_67__curvature__q3__min,0.0
component_76__radius__q3__mean,0.0
component_76__radius__q3__std,0.0
component_76__radius__q3__min,0.0
component_76__radius__q3__max,0.0
component_76__radius__q3__count,0.0
component_76__radius__max__mean,0.0
component_76__radius__max__std,0.0
component_72__radius__mean__min,0.0
component_76__radius__max__max,0.0
component_76__radius__max__count,0.0
component_76__length__mean,0.0
component_76__length__std,0.0
component_76__length__min,0.0
component_76__length__max,0.0
component_76__length__count,0.0
component_76__tortuosity__mean,0.0
component_76__radius__max__min,0.0
component_76__radius__sd__min,0.0
component_76__radius__sd__max,0.0
component_76__radius__sd__count,0.0
component_76__radius__median__mean,0.0
component_76__radius__median__std,0.0
component_76__radius__median__min,0.0
component_76__radius__median__max,0.0
component_76__radius__q1__count,0.0
component_76__radius__min__mean,0.0
component_76__radius__min__std,0.0
component_76__radius__min__max,0.0
component_76__radius__min__count,0.0
component_76__radius__q1__mean,0.0
component_76__radius__q1__std,0.0
component_76__radius__q1__min,0.0
component_76__radius__q1__max,0.0
component_76__radius__median__count,0.0
component_76__curvature__median__mean,0.0
component_76__curvature__median__std,0.0
component_76__curvature__median__min,0.0
component_76__curvature__median__max,0.0
component_76__curvature__median__count,0.0
component_76__curvature__min__mean,0.0
component_76__curvature__min__std,0.0
component_76__tortuosity__std,0.0
component_76__curvature__min__max,0.0
component_76__curvature__min__count,0.0
component_76__curvature__q1__mean,0.0
component_76__curvature__q1__std,0.0
component_76__curvature__q1__min,0.0
component_76__curvature__q1__max,0.0
component_76__curvature__q1__count,0.0
component_76__curvature__q3__mean,0.0
component_76__curvature__min__min,0.0
component_76__tortuosity__min,0.0
component_76__tortuosity__max,0.0
component_76__tortuosity__count,0.0
component_76__volume__mean,0.0
component_76__volume__std,0.0
component_76__volume__min,0.0
component_76__volume__max,0.0
component_76__volume__count,0.0
component_76__curvature__sd__count,0.0
component_76__curvature__mean__std,0.0
component_76__curvature__mean__min,0.0
component_76__curvature__mean__max,0.0
component_76__curvature__mean__count,0.0
component_76__curvature__sd__mean,0.0
component_76__curvature__sd__std,0.0
component_76__curvature__sd__min,0.0
component_76__curvature__sd__max,0.0
component_76__curvature__mean__mean,0.0
component_75__length__max,0.0
component_75__length__count,0.0
component_75__tortuosity__mean,0.0
component_75__tortuosity__std,0.0
component_75__tortuosity__min,0.0
component_75__tortuosity__max,0.0
component_75__tortuosity__count,0.0
component_76__radius__sd__std,0.0
component_75__volume__min,0.0
component_75__volume__max,0.0
component_75__volume__count,0.0
component_75__curvature__mean__std,0.0
component_75__curvature__mean__min,0.0
component_75__curvature__mean__max,0.0
component_75__curvature__mean__count,0.0
component_75__curvature__sd__mean,0.0
component_75__volume__std,0.0
component_75__radius__q1__mean,0.0
component_75__radius__q1__std,0.0
component_75__radius__q1__min,0.0
component_75__radius__q1__max,0.0
component_75__radius__q1__count,0.0
component_75__radius__q3__mean,0.0
component_75__radius__q3__std,0.0
component_75__radius__q3__min,0.0
component_75__length__min,0.0
component_75__radius__q3__count,0.0
component_75__radius__max__mean,0.0
component_75__radius__max__std,0.0
component_75__radius__max__min,0.0
component_75__radius__max__max,0.0
component_75__radius__max__count,0.0
component_75__length__mean,0.0
component_75__length__std,0.0
component_75__radius__q3__max,0.0
component_75__curvature__q3__mean,0.0
component_75__curvature__q3__std,0.0
component_75__curvature__q3__min,0.0
component_75__curvature__q3__max,0.0
component_75__curvature__q3__count,0.0
component_75__curvature__max__mean,0.0
component_75__curvature__max__std,0.0
component_75__curvature__sd__std,0.0
component_75__curvature__max__max,0.0
component_75__curvature__max__count,0.0
component_76__radius__mean__mean,0.0
component_76__radius__mean__std,0.0
component_76__radius__mean__min,0.0
component_76__radius__mean__max,0.0
component_76__radius__mean__count,0.0
component_76__radius__sd__mean,0.0
component_75__curvature__max__min,0.0
component_75__curvature__sd__min,0.0
component_75__curvature__sd__max,0.0
component_75__curvature__sd__count,0.0
component_75__curvature__median__mean,0.0
component_75__curvature__median__std,0.0
component_75__curvature__median__min,0.0
component_75__curvature__median__max,0.0
component_75__curvature__median__count,0.0
component_75__curvature__q1__count,0.0
component_75__curvature__min__std,0.0
component_75__curvature__min__min,0.0
component_75__curvature__min__max,0.0
component_75__curvature__min__count,0.0
component_75__curvature__q1__mean,0.0
component_75__curvature__q1__std,0.0
component_75__curvature__q1__min,0.0
component_75__curvature__q1__max,0.0
component_75__curvature__min__mean,0.0
component_77__curvature__max__max,0.0
component_77__curvature__max__count,0.0
component_78__radius__mean__mean,0.0
component_78__radius__mean__std,0.0
component_78__radius__mean__min,0.0
component_78__radius__mean__max,0.0
component_78__radius__mean__count,0.0
component_76__curvature__q3__std,0.0
component_78__radius__sd__std,0.0
component_78__radius__sd__min,0.0
component_78__radius__sd__max,0.0
component_78__radius__sd__count,0.0
component_78__radius__median__mean,0.0
component_78__radius__median__std,0.0
component_78__radius__median__min,0.0
component_78__radius__median__max,0.0
component_78__radius__sd__mean,0.0
component_77__curvature__min__mean,0.0
component_77__curvature__min__std,0.0
component_77__curvature__min__min,0.0
component_77__curvature__min__max,0.0
component_77__curvature__min__count,0.0
component_77__curvature__q1__mean,0.0
component_77__curvature__q1__std,0.0
component_77__curvature__q1__min,0.0
component_77__curvature__max__min,0.0
component_77__curvature__q1__count,0.0
component_77__curvature__q3__mean,0.0
component_77__curvature__q3__std,0.0
component_77__curvature__q3__min,0.0
component_77__curvature__q3__max,0.0
component_77__curvature__q3__count,0.0
component_77__curvature__max__mean,0.0
component_77__curvature__max__std,0.0
component_77__curvature__q1__max,0.0
component_78__radius__max__max,0.0
component_78__length__mean,0.0
component_78__length__std,0.0
component_78__length__min,0.0
component_78__length__max,0.0
component_78__length__count,0.0
component_78__tortuosity__mean,0.0
component_78__radius__median__count,0.0
component_78__tortuosity__min,0.0
component_78__tortuosity__max,0.0
component_78__tortuosity__count,0.0
component_78__volume__mean,0.0
component_78__volume__std,0.0
component_78__volume__min,0.0
component_78__volume__max,0.0
component_78__volume__count,0.0
component_78__tortuosity__std,0.0
component_78__radius__min__mean,0.0
component_78__radius__min__std,0.0
component_78__radius__min__min,0.0
component_78__radius__min__max,0.0
component_78__radius__min__count,0.0
component_78__radius__q1__mean,0.0
component_78__radius__q1__std,0.0
component_78__radius__q1__min,0.0
component_78__radius__max__min,0.0
component_78__radius__q1__count,0.0
component_78__radius__q3__mean,0.0
component_78__radius__q3__std,0.0
component_78__radius__q3__min,0.0
component_78__radius__q3__max,0.0
